City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
331,kokstad,-30.5472,29.4241,16.46,40,7,0.78,Kokstad,1688652995
332,cozumel,20.5083,-86.9458,31.08,82,40,5.14,San Miguel de Cozumel,1688652756
333,antsiranana,-12.2787,49.2917,25.04,62,6,6.95,Antsiranana,1688653054
334,chegdomyn,51.1167,133.0167,18.17,68,100,1.15,Chegdomyn,1688653054
335,porto novo,6.4965,2.6036,29.9,64,100,4.86,Porto-Novo,1688653054
336,fernley,39.608,-119.2518,23.19,34,13,1.79,Fernley,1688653055
337,arno,60.1167,18.6333,16.55,60,6,7.22,Arnö,1688653055
338,tynda,55.1667,124.7167,17.31,90,87,1.18,Tynda,1688652768
339,xianyang,34.3378,108.7026,26.58,65,0,1.0,Xianyang,1688653056
340,constantia,44.1833,28.65,34.38,49,100,3.89,Constanța,1688653057
341,shevchenko,48.5,35.0,33.21,35,72,8.17,Shevchenko,1688653057
342,cativa,9.3606,-79.8436,28.78,83,97,6.26,Cativá,1688653057
343,kogalym,62.2654,74.4791,25.51,59,95,3.47,Kogalym,1688652773
344,orkney,-26.9802,26.6727,20.76,16,0,2.8,Orkney,1688653057
345,hobyo,5.3505,48.5268,26.7,71,95,14.24,Hobyo,1688652908
346,butembo,0.15,29.2833,18.64,77,75,0.8,Butembo,1688653058
347,howrah,22.5892,88.3103,28.0,94,75,3.09,Howrah,1688653058
348,minas de marcona,-15.2119,-75.1103,14.53,72,50,3.09,Minas de Marcona,1688653059
349,haiku-pauwela,20.9219,-156.3051,23.91,76,100,5.66,Haiku-Pauwela,1688653059
350,new amsterdam,6.25,-57.5167,25.6,93,96,0.98,New Amsterdam,1688653060
351,necochea,-38.5473,-58.7368,10.46,60,100,4.45,Necochea,1688652961
352,brokopondo,4.75,-55.1667,26.71,82,77,3.18,Distrikt Brokopondo,1688653060
353,tieling,42.2931,123.8414,23.21,80,80,2.43,Tieling,1688653061
354,tibanbang,6.6315,126.1055,27.5,77,91,1.49,Tibanbang,1688653061
355,mount pearl,47.5166,-52.7813,20.19,98,100,5.14,Mount Pearl,1688653061
356,kulhudhuffushi,6.6221,73.07,27.65,80,100,7.2,Kulhudhuffushi,1688653061
357,aasiaat,68.7098,-52.8699,3.09,98,100,3.91,Aasiaat,1688653062
358,kirkwall,58.9848,-2.9587,15.54,77,20,5.66,Kirkwall,1688653063
359,shido,34.3233,134.1733,25.88,86,47,0.73,Shido,1688653044
360,yeniseysk,58.4497,92.1703,22.15,67,17,1.6,Yeniseysk,1688652789
361,tamanrasset,22.785,5.5228,37.95,7,20,3.6,Tamanghasset,1688652904
362,iquique,-20.2208,-70.1431,18.02,65,90,1.87,Iquique,1688652878
363,tucuma,-0.1833,-50.05,29.51,64,100,3.58,Tucumã,1688653012
364,sonqor,34.7837,47.6004,34.13,10,0,1.97,Sonqor,1688653064
365,severo-yeniseyskiy,60.3725,93.0408,19.56,70,75,1.06,Severo-Yeniseyskiy,1688653064
366,baoqing,46.3317,132.2111,16.41,93,100,1.46,Baoqing,1688653065
367,monopoli,40.9559,17.2896,32.31,60,0,4.42,Monopoli,1688653065
368,zeya,53.75,127.2667,18.91,60,19,1.91,Zeya,1688652821
369,fortuna foothills,32.6578,-114.4119,28.16,36,0,1.54,Fortuna Foothills,1688653065
370,wotje,9.4543,170.2367,27.94,81,100,8.9,Wotje,1688653066
371,kuragino,53.8975,92.6725,21.77,65,62,2.15,Kuragino,1688653066
372,holualoa,19.6228,-155.9522,21.91,94,75,2.06,Holualoa,1688653066
373,lake oswego,45.4207,-122.6706,19.16,71,0,2.06,Lake Oswego,1688653067
374,chaumont,48.1167,5.1333,27.98,30,2,1.36,Chaumont,1688653067
375,port douglas,-16.4833,145.4667,23.39,89,40,1.21,Port Douglas,1688653067
376,yamba,-5.9,22.3,35.59,20,16,1.4,Yamba,1688653067
377,tarana,23.3333,76.0333,31.17,62,86,2.27,Tarāna,1688653068
378,warman,52.3168,-106.5679,14.95,67,20,2.57,Warman,1688653068
379,tazovsky,67.4667,78.7,18.31,51,62,0.48,Tazovsky,1688653068
380,cerkezkoy,41.285,28.0003,30.1,39,0,8.75,Çerkezköy,1688653069
381,hammerfest,70.6634,23.6821,11.25,76,40,6.69,Hammerfest,1688653069
382,kone,-21.0595,164.8658,19.06,86,4,2.08,Koné,1688653069
383,touros,-5.1989,-35.4608,26.98,76,79,7.1,Touros,1688653070
384,xiaoshan,30.1675,120.2588,31.92,66,0,2.0,Xiaoshan,1688653070
385,corral de bustos,-33.2821,-62.1846,14.43,74,94,4.65,Corral de Bustos,1688653070
386,luwingu,-10.2621,29.9271,25.05,25,0,2.87,Luwingu,1688653070
387,shizuishan,39.2333,106.7694,28.83,14,5,3.15,Shizuishan,1688652898
388,narrabri,-30.3167,149.7833,8.62,85,9,1.79,Narrabri,1688653071
389,kudahuvadhoo,2.6708,72.8944,28.17,77,100,3.56,Kudahuvadhoo,1688653071
390,salinungan proper,16.8691,121.6145,24.1,94,36,1.74,Salinungan Proper,1688653072
391,pointe aux piments,-20.0628,57.5131,23.31,72,14,5.79,Pointe aux Piments,1688653073
392,longboat key,27.4125,-82.659,32.79,62,0,4.12,Longboat Key,1688653073
393,khorramabad,33.4878,48.3558,40.79,7,0,4.12,Khorramabad,1688653035
394,goniri,11.4833,12.3144,36.28,27,27,1.8,Goniri,1688653073
395,talnakh,69.4865,88.3972,18.45,65,34,5.44,Talnakh,1688653074
396,shihezi,44.3,86.0333,27.72,30,91,1.69,Shihezi,1688652951
397,itaituba,-4.2761,-55.9836,31.09,70,40,2.57,Itaituba,1688653016
398,zaozersk,69.4005,32.4476,8.36,90,100,6.8,Zaozërsk,1688653075
399,selfoss,63.9331,-20.9971,17.8,49,43,1.56,Selfoss,1688653075
400,korla,41.7597,86.1469,31.1,21,100,2.21,Korla,1688653076
401,sambava,-14.2667,50.1667,24.15,74,5,6.71,Sambava,1688653076
402,pacasmayo,-7.4006,-79.5714,22.15,78,86,4.61,Pacasmayo,1688653076
403,manismata,-2.4667,111.0333,23.46,97,63,0.51,Manismata,1688653077
404,noumea,-22.2763,166.4572,21.11,99,2,2.94,Noumea,1688652326
405,timimoun,29.2639,0.231,48.21,5,37,6.68,Timimoun,1688652894
406,robertsport,6.7533,-11.3686,26.19,80,100,6.0,Robertsport,1688653077
407,barkhan,29.8977,69.5256,27.24,56,19,2.01,Barkhan,1688653078
408,manaure,11.7751,-72.4445,30.28,59,97,11.25,Manaure,1688653078
409,cole harbour,44.6724,-63.4751,25.52,80,40,2.06,Cole Harbour,1688653078
410,gadzhiyevo,69.2551,33.3362,8.33,92,100,8.19,Gadzhiyevo,1688653078
411,ouadda,8.0777,22.4007,27.51,67,95,0.9,Ouadda,1688653079
412,manjo,4.8428,9.8217,26.27,76,99,1.29,Manjo,1688653080
413,carbonear,47.7332,-53.2148,20.91,98,99,3.29,Carbonear,1688653080
414,cuamba,-14.8031,36.5372,22.78,45,98,3.78,Cuamba,1688653080
415,caconda,-13.7333,15.0667,24.87,18,0,2.2,Caconda,1688653081
416,heniches'k,46.1759,34.8034,29.67,52,0,9.5,Genichesk,1688653081
417,pariaman,-0.619,100.12,26.03,85,97,1.35,Pariaman,1688653081
418,kaman,27.65,77.2667,31.76,63,100,6.9,Kāman,1688653081
419,kourou,5.1552,-52.6478,29.03,82,98,3.57,Kourou,1688653046
420,qiongshan,20.0058,110.3542,28.99,79,0,3.0,Qiongshan,1688653082
421,tolanaro,-25.0319,46.9987,20.47,72,5,4.92,Tôlanaro,1688652965
422,portland,45.5234,-122.6762,19.34,72,0,2.06,Portland,1688652821
423,mayahi,13.9553,7.6712,36.96,26,10,1.82,Mayahi,1688653083
424,cidreira,-30.1811,-50.2056,20.45,61,0,2.14,Cidreira,1688653083
425,dryden,49.7833,-92.7503,16.16,59,0,3.09,Dryden,1688653083
426,xinyi,22.373,110.9475,26.39,90,76,1.93,Xinyi,1688652951
427,sitka,57.0531,-135.33,12.94,67,75,6.17,Sitka,1688653084
428,amahai,-3.3333,128.9167,25.56,89,96,2.27,Amahai,1688653084
429,astrakhan,46.3497,48.0408,35.93,26,0,2.0,Astrakhan,1688653085
430,nishishinminato,36.7833,137.0667,25.42,79,63,2.12,Nishishinminato,1688653085
431,beloyarskiy,63.7119,66.6722,23.72,53,88,2.26,Beloyarskiy,1688652812
432,cabinda,-5.55,12.2,23.93,73,10,4.84,Cabinda,1688653085
433,shahrud,36.4182,54.9763,27.0,29,8,8.33,Shahrud,1688653086
434,punta del este,-34.9667,-54.95,15.06,97,100,3.13,Punta del Este,1688653086
435,luorong,24.4058,109.6086,27.48,80,67,3.43,Luorong,1688652959
436,nuuk,64.1835,-51.7216,12.34,58,75,11.32,Nuuk,1688653087
437,punta arenas,-53.15,-70.9167,2.01,86,0,3.6,Punta Arenas,1688653087
438,tadine,-21.55,167.8833,21.41,79,9,4.0,Tadine,1688653087
439,yangchun,22.1667,111.7833,26.04,95,94,1.81,Yangchun,1688652947
440,aoulef,26.9667,1.0833,47.44,5,17,4.9,Aoulef,1688653088
441,longmen,24.9597,118.0889,29.34,91,24,1.71,Longmen,1688653088
442,saltillo,25.4167,-101.0,20.81,35,0,0.0,Saltillo,1688653088
443,cockburn town,21.4612,-71.1419,27.96,78,4,8.11,Cockburn Town,1688653089
444,fort st. john,56.2499,-120.8529,11.94,94,100,2.06,Fort St. John,1688653089
445,sinjai,-5.1241,120.253,24.72,87,84,1.19,Sinjai,1688653089
446,santarem,-2.4431,-54.7083,29.07,84,40,4.12,Santarém,1688653006
447,praia da vitoria,38.7333,-27.0667,25.14,65,40,5.73,Praia da Vitória,1688653090
448,nuku'alofa,-21.1333,-175.2,22.0,71,0,4.56,Nuku'alofa,1688653090
449,yeppoon,-23.1333,150.7333,17.88,66,85,2.11,Yeppoon,1688652993
450,jalai nur,49.45,117.7,16.73,82,99,6.06,Jalai Nur,1688653090
451,walvis bay,-22.9575,14.5053,26.65,25,3,4.4,Walvis Bay,1688653091
452,gondar,12.6,37.4667,19.46,69,95,4.37,Gonder,1688653072
453,colchani,-20.3,-66.9333,4.94,23,9,2.64,Colchani,1688653091
454,miandrivazo,-19.5167,45.4667,27.31,28,0,2.53,Miandrivazo,1688653091
455,mournies,35.4764,24.0092,30.22,54,20,4.12,Mourniés,1688653092
456,al kharijah,25.4514,30.5464,39.27,14,0,6.56,Al Khārijah,1688652964
457,coruripe,-10.1256,-36.1756,24.61,82,100,5.83,Coruripe,1688653092
458,soure,-0.7167,-48.5233,27.46,78,25,4.56,Soure,1688653092
459,pingzhuang,42.0372,119.2889,25.55,33,100,1.67,Pingzhuang,1688653093
460,coyhaique,-45.5752,-72.0662,1.97,87,75,1.54,Coyhaique,1688653093
461,boyolangu,-8.1181,111.8935,23.67,93,48,2.0,Boyolangu,1688653093
462,siwa oasis,29.2041,25.5195,36.28,22,0,4.81,Sīwah,1688653094
463,myeik,12.4333,98.6,27.03,82,33,1.96,Myeik,1688653094
464,gorgoram,12.6398,10.7039,39.04,18,9,1.94,Gorgoram,1688653094
465,kavaratti,10.5669,72.642,28.2,78,99,10.42,Kavaratti,1688653095
466,uba,-21.12,-42.9428,22.12,45,0,4.09,Ubá,1688653015
467,luderitz,-26.6481,15.1594,23.03,28,34,2.84,Lüderitz,1688653095
468,marapanim,-0.7175,-47.6997,29.72,60,19,3.35,Marapanim,1688653095
469,amherstburg,42.1168,-83.0499,26.62,90,40,4.63,Amherstburg,1688653096
470,bazar-korgon,41.0376,72.7459,24.07,26,95,8.02,Bazar-Korgon,1688653065
471,baishan,41.9431,126.4286,18.6,93,10,1.27,Baishan,1688652950
472,troitskoye,52.9821,84.6757,18.12,78,14,2.9,Troitskoye,1688653096
473,andijon,40.7821,72.3442,25.6,24,100,8.62,Andijan,1688653097
474,sunrise manor,36.2111,-115.0731,30.69,12,0,3.58,Sunrise Manor,1688653058
475,pundong,-7.9522,110.3486,24.89,88,33,3.98,Pundong,1688653097
476,mil'kovo,55.6078,37.7956,28.73,49,86,4.12,Mil’kovo,1688653098
477,taksimo,56.3444,114.8794,21.56,72,100,0.5,Taksimo,1688653098
478,awjilah,29.1081,21.2869,35.59,20,0,6.3,Awjilah,1688653099
479,pana,39.3889,-89.0801,22.55,87,76,4.52,Pana,1688653099
480,tweed heads,-28.1817,153.547,16.09,72,75,3.6,Tweed Heads,1688653099
481,ain sefra,32.75,-0.5833,40.6,8,76,8.67,Aïn Sefra,1688653048
482,zhangatas,43.5667,69.75,27.31,29,88,5.09,Zhangatas,1688653100
483,jayapura,-2.5333,140.7,25.66,85,63,0.87,Jayapura,1688653100
484,ranong,9.9658,98.6348,26.9,81,91,2.39,Ranong,1688653003
485,durango,24.8333,-104.8333,20.32,64,21,1.48,Durango,1688652915
486,muli,2.9167,73.5667,28.57,74,100,3.36,Muli,1688653101
487,floro,61.5996,5.0328,19.04,72,75,4.63,Florø,1688653101
488,scone,56.4194,-3.4051,17.38,85,97,2.24,Scone,1688653101
489,sandnessjoen,66.0217,12.6316,23.29,55,0,4.63,Sandnessjøen,1688653102
490,solymar,47.5925,18.9321,27.79,43,85,4.08,Solymár,1688653102
491,kermanshah,34.3142,47.065,39.5,2,0,4.12,Kermanshah,1688652976
492,malango,-2.9627,119.9001,19.67,96,65,0.81,Malango,1688653103
493,prince rupert,54.3161,-130.3201,14.83,91,100,4.12,Prince Rupert,1688653103
494,long beach,33.767,-118.1892,17.71,89,100,1.54,Long Beach,1688652819
495,sinop,41.7711,34.8709,24.24,54,0,3.4,Sinop Province,1688653103
496,belyy yar,53.6039,91.3903,22.94,56,0,1.0,Belyy Yar,1688653104
497,ulsteinvik,62.3432,5.8487,20.67,75,98,2.78,Ulsteinvik,1688653104
498,lokomotivnyy,53.0118,60.5684,28.0,48,14,1.79,Lokomotivnyy,1688653104
499,hajin,34.6927,40.827,41.02,11,0,6.16,Hajīn,1688653104
500,baidoa,3.1138,43.6498,27.34,48,100,8.92,Baidoa,1688652970
501,sao lourenco do sul,-31.3653,-51.9783,19.53,76,38,2.21,São Lourenço do Sul,1688653105
502,leh,34.1667,77.5833,18.19,31,28,2.84,Leh,1688653105
503,itoman,26.1247,127.6694,29.11,89,20,6.17,Itoman,1688652867
504,san patricio,28.017,-97.5169,27.32,79,29,8.42,San Patricio,1688653106
505,orsa,54.5153,30.4053,18.37,93,100,2.56,Orsha,1688653106
506,kargasok,59.0556,80.8572,25.03,58,48,2.74,Kargasok,1688653106
507,saynshand,44.8824,110.1163,16.53,71,100,7.06,Saynshand,1688653107
508,palapag,12.5458,125.1147,26.43,88,13,2.41,Palapag,1688653107
509,chom thong,18.4174,98.6743,29.14,83,20,2.04,Chom Thong,1688653107
510,songea,-10.6833,35.65,19.22,48,84,2.46,Songea,1688653107
511,ust'-kulom,61.6864,53.6902,23.46,35,6,3.48,Ust'-Kulom,1688653108
512,tocopilla,-22.092,-70.1979,19.85,62,11,2.83,Tocopilla,1688652861
513,bich'vinta,43.1592,40.3378,29.1,73,0,4.57,Pitsunda,1688653108
514,kristiansand,58.1467,7.9956,21.01,52,40,5.66,Kristiansand,1688653108
515,vernon,50.2581,-119.2691,19.61,50,25,2.06,Vernon,1688653109
516,whitby,54.4877,-0.615,21.29,71,90,5.41,Whitby,1688653109
517,olomouc,49.5955,17.2518,26.9,38,100,3.95,Olomouc,1688653109
518,luanda,-8.8368,13.2343,26.0,53,20,4.12,Luanda,1688653109
519,christchurch,-43.5333,172.6333,4.41,91,100,2.06,Christchurch,1688653107
520,buka,40.8108,69.1986,24.24,51,90,8.51,Bo`ka,1688653110
521,meleuz,52.9667,55.9167,28.14,52,54,5.93,Meleuz,1688653110
522,margate,51.3813,1.3862,21.6,55,51,4.47,Margate,1688653110
523,revda,56.801,59.9303,24.34,56,33,4.32,Revda,1688653111
524,kotlas,61.2611,46.6556,20.44,52,85,3.79,Kotlas,1688652882
525,slavyanka,42.8633,131.3847,17.61,92,54,0.72,Slavyanka,1688653111
526,bundaberg,-24.85,152.35,17.34,75,99,3.45,Bundaberg,1688653007
527,san borja,-14.8167,-66.85,27.01,58,6,1.93,San Borja,1688653112
528,choibalsan,48.0667,114.5,15.54,84,24,6.81,Choibalsan,1688653112
529,sultanah,24.4926,39.5857,45.25,5,0,4.12,Sulţānah,1688653112
530,manavalakurichi,8.1333,77.3,26.39,81,100,7.08,Manavālakurichi,1688653113
531,villa ojo de agua,-29.5,-63.6938,17.54,74,99,6.56,Villa Ojo de Agua,1688653113
532,mawlamyinegyunn,16.3833,95.2667,25.11,87,97,1.99,Mawlamyinegyunn,1688653113
533,al bardiyah,31.7561,25.0865,28.27,59,0,9.14,Al Bardīyah,1688652876
534,macau,22.2006,113.5461,31.03,89,20,4.12,Macao,1688652413
535,annau,37.8876,58.516,34.72,20,75,5.14,Annau,1688653110
536,el porvenir,13.7617,-87.3458,26.63,69,72,0.93,El Porvenir,1688653115
537,nova sintra,14.8667,-24.7167,21.95,86,85,11.32,Nova Sintra,1688653115
538,stephenville,32.2207,-98.2023,28.76,65,0,2.06,Stephenville,1688653115
539,canico,32.6333,-16.85,24.35,71,40,7.2,Caniço,1688653116
540,zhangye,38.9342,100.4517,26.82,15,58,2.62,Zhangye,1688653116
541,mormugao,15.4,73.8,25.59,94,100,5.14,Mormugao,1688653117
542,madang,-5.2246,145.7966,25.88,91,29,0.46,Madang,1688653117
543,berezovo,63.9381,65.0419,24.18,47,88,3.88,Beryozovo,1688653117
544,taro,-8.3862,115.28,22.0,97,75,1.51,Taro,1688653118
545,ingeniero guillermo n. juarez,-23.9,-61.85,28.39,40,10,6.67,Ingeniero Guillermo N. Juárez,1688653119
546,san antonio de pale,-1.4014,5.6325,23.55,81,99,4.24,San Antonio de Palé,1688653120
547,mahina,-17.5065,-149.489,23.87,73,20,2.06,Mahina,1688653121
548,moyynkum,44.2914,72.9469,27.58,25,87,3.03,Moyynkum,1688653121
549,vaux-le-penil,48.528,2.6917,27.48,35,0,2.06,Vaux-le-Pénil,1688653122
550,brumunddal,60.881,10.9395,14.49,92,100,2.07,Brumunddal,1688653122
551,bocana de paiwas,12.7857,-85.1227,25.78,87,72,1.87,Bocana de Paiwas,1688653123
552,labrador city,52.9463,-66.9114,26.95,54,40,3.09,Labrador City,1688653123
553,colonia menno,-22.3667,-59.8167,26.86,34,96,7.95,Colonia Menno,1688653124
554,erenhot,43.6475,111.9767,18.52,56,92,6.1,Erenhot,1688652955
555,al ghayzah,16.2079,52.176,29.49,73,74,6.01,Al Ghayzah,1688653124
556,santyoku,37.4406,129.1708,24.15,64,100,3.88,Samcheok,1688653125
557,sabang,5.8933,95.3214,28.83,68,77,1.21,Sabang,1688653127
558,las heras,-46.5419,-68.9359,1.75,69,99,5.12,Las Heras,1688653127
559,shimanovsk,52.0,127.7,17.56,89,66,1.22,Shimanovsk,1688653127
560,pandan,14.0453,124.1694,27.31,86,67,3.03,Pandan,1688653128
561,beyneu,45.3167,55.2,37.85,16,46,3.4,Beyneu,1688653128
562,bontang,0.1333,117.5,27.06,80,21,0.68,Bontang,1688652893
563,al jawf,29.5,38.75,38.62,10,0,3.88,Al Jawf,1688653129
564,villa nueva,14.5269,-90.5875,22.84,80,40,5.14,Villa Nueva,1688653129
565,targu carbunesti,44.95,23.5167,29.63,47,35,3.01,Târgu Cărbuneşti,1688653129
566,geraldton,-28.7667,114.6,9.23,93,0,3.09,Geraldton,1688653129
567,igarka,67.4667,86.5833,19.87,51,35,5.5,Igarka,1688653130
568,tahoua,14.8888,5.2692,37.99,32,0,4.12,Tahoua,1688653130
569,codrington,-38.2667,141.9667,9.57,93,83,5.43,Codrington,1688653130
570,rosario oeste,-14.8361,-56.4275,30.37,33,6,3.6,Rosário Oeste,1688653131
571,mezhdurechenskiy,59.6,65.9333,27.26,55,14,1.93,Mezhdurechenskiy,1688653131
572,grande prairie,55.1667,-118.8027,15.1,82,75,2.06,Grande Prairie,1688652966
573,viljandi,58.3639,25.59,15.63,98,100,1.77,Viljandi,1688653131
